record_id,month,day,year,site_id,species_id,sex,hindfoot_length,weight
32368,8,25,2001,1,DO,F,36.0,50.0
32369,8,25,2001,1,PB,F,26.0,34.0
32370,8,25,2001,1,PB,M,26.0,20.0
32371,8,25,2001,1,PP,M,23.0,16.0
32372,8,25,2001,1,PP,M,22.0,14.0
32373,8,25,2001,1,DM,M,33.0,39.0
32374,8,25,2001,1,DO,F,36.0,54.0
32375,8,25,2001,1,PP,M,23.0,17.0
32376,8,25,2001,1,DO,M,37.0,57.0
32378,8,25,2001,2,PP,M,23.0,19.0
32379,8,25,2001,2,PP,F,22.0,17.0
32380,8,25,2001,2,DM,F,36.0,49.0
32382,8,25,2001,2,PB,F,26.0,32.0
32383,8,25,2001,2,OT,M,20.0,25.0
32384,8,25,2001,2,OT,M,21.0,23.0
32385,8,25,2001,2,OT,F,21.0,31.0
32386,8,25,2001,2,DM,M,36.0,46.0
32387,8,25,2001,2,PP,M,22.0,18.0
32389,8,25,2001,2,OT,M,21.0,26.0
32390,8,25,2001,2,OT,F,21.0,23.0
32391,8,25,2001,2,NL,F,33.0,193.0
32392,8,25,2001,12,OT,M,20.0,25.0
32393,8,25,2001,12,PP,F,23.0,19.0
32394,8,25,2001,12,DM,F,35.0,50.0
32395,8,25,2001,12,PP,M,23.0,25.0
32396,8,25,2001,12,DO,M,36.0,58.0
32397,8,25,2001,12,PP,F,23.0,19.0
32398,8,25,2001,12,PP,F,23.0,41.0
32399,8,25,2001,12,DM,M,36.0,47.0
32400,8,25,2001,12,OT,M,21.0,20.0
32401,8,25,2001,12,DO,M,37.0,57.0
32402,8,25,2001,12,PP,F,22.0,16.0
32403,8,25,2001,12,PP,M,21.0,17.0
32404,8,25,2001,24,NL,M,33.0,195.0
32405,8,25,2001,24,NL,M,34.0,171.0
32408,8,25,2001,19,PB,F,26.0,31.0
32409,8,25,2001,19,PP,M,23.0,20.0
32410,8,25,2001,19,PP,M,23.0,19.0
32411,8,25,2001,19,PB,F,26.0,28.0
32412,8,25,2001,19,PP,F,23.0,17.0
32413,8,25,2001,19,PF,F,15.0,9.0
32414,8,25,2001,19,PB,F,26.0,30.0
32415,8,25,2001,18,PB,F,26.0,26.0
32416,8,25,2001,18,PB,F,25.0,30.0
32417,8,25,2001,18,PB,M,28.0,44.0
32418,8,25,2001,18,PB,F,26.0,30.0
32419,8,25,2001,18,PF,F,16.0,11.0
32420,8,25,2001,17,PP,M,21.0,16.0
32421,8,25,2001,17,PB,M,26.0,34.0
32422,8,25,2001,17,DM,M,36.0,41.0
32423,8,25,2001,17,PP,F,22.0,20.0
32424,8,25,2001,17,DM,F,36.0,50.0
32425,8,25,2001,17,PF,F,15.0,16.0
32426,8,25,2001,17,PP,M,22.0,15.0
32427,8,25,2001,17,DM,M,36.0,49.0
32428,8,25,2001,17,PB,M,27.0,35.0
32430,8,25,2001,17,PB,F,21.0,26.0
32431,8,25,2001,17,DM,M,36.0,44.0
32432,8,25,2001,17,PB,M,29.0,42.0
32433,8,25,2001,22,DM,M,37.0,43.0
32434,8,25,2001,22,PB,F,26.0,30.0
32435,8,25,2001,22,PB,F,27.0,31.0
32436,8,25,2001,22,PB,M,27.0,44.0
32437,8,25,2001,22,PP,M,23.0,18.0
32438,8,25,2001,22,PB,F,27.0,27.0
32439,8,25,2001,22,PP,M,25.0,20.0
32440,8,25,2001,22,PB,M,26.0,28.0
32441,8,25,2001,22,OT,F,21.0,21.0
32442,8,25,2001,22,PB,F,26.0,31.0
32443,8,25,2001,23,PE,F,24.0,24.0
32444,8,25,2001,23,PE,M,20.0,22.0
32445,8,25,2001,21,PB,F,26.0,28.0
32446,8,25,2001,21,PB,F,27.0,31.0
32447,8,25,2001,21,PB,F,27.0,30.0
32448,8,25,2001,21,PB,M,27.0,36.0
32449,8,25,2001,21,PB,F,27.0,39.0
32450,8,25,2001,21,PB,F,26.0,33.0
32451,8,25,2001,21,PB,F,26.0,23.0
32452,8,25,2001,21,PB,F,27.0,32.0
32453,8,25,2001,21,PB,F,26.0,37.0
32455,8,25,2001,21,PB,F,26.0,36.0
32456,8,25,2001,21,PB,F,27.0,31.0
32457,8,25,2001,21,PB,M,27.0,37.0
32459,8,25,2001,20,PB,F,26.0,29.0
32460,8,25,2001,20,PB,F,26.0,33.0
32461,8,25,2001,20,OT,F,21.0,20.0
32462,8,25,2001,20,PP,F,23.0,20.0
32463,8,25,2001,20,PP,F,22.0,17.0
32464,8,25,2001,20,PB,M,28.0,38.0
32465,8,25,2001,20,PB,M,27.0,33.0
32466,8,25,2001,20,PB,M,28.0,36.0
32467,8,25,2001,20,PB,F,26.0,35.0
32468,8,25,2001,20,PP,F,22.0,21.0
32469,8,25,2001,20,PP,F,22.0,18.0
32471,8,25,2001,20,PP,M,22.0,18.0
32472,8,25,2001,20,PB,F,27.0,27.0
32474,8,25,2001,7,PP,F,23.0,19.0
32475,8,25,2001,7,PP,M,23.0,16.0
32476,8,25,2001,7,PP,F,22.0,22.0
32477,8,25,2001,7,PB,M,28.0,32.0
32479,8,26,2001,3,PP,F,22.0,15.0
32480,8,26,2001,3,PP,F,22.0,15.0
32482,8,26,2001,3,PB,M,26.0,40.0
32484,8,26,2001,3,PB,M,27.0,33.0
32485,8,26,2001,3,PB,M,26.0,34.0
32486,8,26,2001,3,OT,M,20.0,24.0
32487,8,26,2001,3,PB,M,28.0,42.0
32488,8,26,2001,3,PB,F,25.0,28.0
32489,8,26,2001,3,PB,M,27.0,42.0
32490,8,26,2001,4,DM,F,38.0,51.0
32491,8,26,2001,4,PB,M,27.0,37.0
32492,8,26,2001,4,PP,M,23.0,21.0
32493,8,26,2001,4,PB,M,28.0,40.0
32494,8,26,2001,4,DM,F,36.0,48.0
32495,8,26,2001,4,PB,M,24.0,20.0
32496,8,26,2001,4,PP,F,22.0,18.0
32497,8,26,2001,4,PF,F,16.0,8.0
32498,8,26,2001,4,PP,M,22.0,16.0
32499,8,26,2001,6,PB,F,26.0,28.0
32500,8,26,2001,6,PB,F,26.0,28.0
32501,8,26,2001,6,PB,F,26.0,27.0
32502,8,26,2001,6,PP,F,22.0,17.0
32503,8,26,2001,6,PB,F,26.0,30.0
32504,8,26,2001,6,PB,M,26.0,24.0
32505,8,26,2001,6,PB,F,26.0,37.0
32506,8,26,2001,6,PP,F,22.0,17.0
32507,8,26,2001,6,OT,M,20.0,20.0
32508,8,26,2001,6,PB,F,26.0,24.0
32509,8,26,2001,6,PB,M,27.0,31.0
32510,8,26,2001,6,PB,F,26.0,29.0
32511,8,26,2001,6,PP,F,22.0,20.0
32512,8,26,2001,6,PP,F,22.0,16.0
32513,8,26,2001,6,OT,M,20.0,21.0
32514,8,26,2001,6,PP,F,22.0,15.0
32515,8,26,2001,6,PB,M,26.0,23.0
32516,8,26,2001,6,PB,M,27.0,28.0
32517,8,26,2001,11,PB,F,26.0,21.0
32518,8,26,2001,11,PB,M,27.0,31.0
32519,8,26,2001,11,PP,F,22.0,16.0
32520,8,26,2001,11,DM,M,37.0,49.0
32521,8,26,2001,11,DM,M,35.0,28.0
32522,8,26,2001,11,PB,M,25.0,18.0
32523,8,26,2001,11,PP,F,22.0,18.0
32524,8,26,2001,11,DM,F,37.0,44.0
32525,8,26,2001,11,DM,M,35.0,46.0
32526,8,26,2001,11,OT,F,21.0,24.0
32527,8,26,2001,11,OT,M,20.0,27.0
32528,8,26,2001,11,PB,F,28.0,30.0
32529,8,26,2001,11,PE,M,19.0,18.0
32530,8,26,2001,11,OT,M,20.0,20.0
32531,8,26,2001,11,DM,M,36.0,50.0
32532,8,26,2001,9,DM,M,36.0,45.0
32533,8,26,2001,9,DM,F,36.0,49.0
32534,8,26,2001,9,DM,F,35.0,41.0
32535,8,26,2001,9,DM,F,35.0,44.0
32536,8,26,2001,9,PP,F,22.0,17.0
32537,8,26,2001,9,PP,F,23.0,15.0
32538,8,26,2001,9,DM,M,35.0,24.0
32539,8,26,2001,9,OT,M,21.0,25.0
32540,8,26,2001,8,PP,M,21.0,13.0
32541,8,26,2001,8,OT,F,20.0,30.0
32542,8,26,2001,8,PB,F,27.0,32.0
32543,8,26,2001,8,PP,F,22.0,21.0
32544,8,26,2001,8,DO,M,35.0,59.0
32545,8,26,2001,8,OT,M,21.0,19.0
32546,8,26,2001,8,PB,F,26.0,25.0
32547,8,26,2001,8,OT,M,21.0,22.0
32548,8,26,2001,8,PP,F,22.0,18.0
32549,8,26,2001,8,PP,M,22.0,19.0
32550,8,26,2001,8,PB,F,27.0,30.0
32551,8,26,2001,8,PP,M,21.0,15.0
32552,8,26,2001,8,PP,M,21.0,16.0
32553,8,26,2001,8,PB,M,28.0,34.0
32554,8,26,2001,8,PP,M,21.0,13.0
32555,8,26,2001,8,DO,F,38.0,64.0
32556,8,26,2001,8,PP,F,22.0,16.0
32557,8,26,2001,8,PP,F,23.0,16.0
32558,8,26,2001,8,PP,M,22.0,16.0
32559,8,26,2001,13,PP,M,22.0,18.0
32560,8,26,2001,13,PB,M,26.0,31.0
32561,8,26,2001,13,PB,F,27.0,33.0
32562,8,26,2001,13,OT,F,20.0,17.0
32564,8,26,2001,13,OT,M,21.0,24.0
32565,8,26,2001,13,PB,F,28.0,40.0
32566,8,26,2001,13,OT,F,20.0,21.0
32567,8,26,2001,13,PB,F,25.0,28.0
32568,8,26,2001,14,DM,F,37.0,51.0
32569,8,26,2001,14,PB,M,28.0,29.0
32570,8,26,2001,14,DM,F,37.0,38.0
32571,8,26,2001,14,DM,M,36.0,31.0
32572,8,26,2001,14,DM,F,36.0,45.0
32573,8,26,2001,14,DM,M,37.0,33.0
32575,8,26,2001,14,DM,M,36.0,46.0
32576,8,26,2001,14,DM,F,36.0,44.0
32577,8,26,2001,14,PP,F,21.0,13.0
32578,8,26,2001,14,DM,F,36.0,51.0
32579,8,26,2001,14,PP,F,23.0,15.0
32581,8,26,2001,15,PP,F,21.0,16.0
32582,8,26,2001,15,PP,F,22.0,18.0
32583,8,26,2001,15,PB,F,27.0,34.0
32584,8,26,2001,15,PP,F,23.0,17.0
32585,8,26,2001,15,PB,M,26.0,32.0
32589,9,22,2001,1,DM,M,36.0,42.0
32590,9,22,2001,1,PB,F,25.0,26.0
32591,9,22,2001,1,PP,M,23.0,19.0
32592,9,22,2001,1,DO,M,37.0,58.0
32593,9,22,2001,1,PB,F,26.0,30.0
32594,9,22,2001,1,PP,M,23.0,19.0
32595,9,22,2001,1,PB,M,27.0,43.0
32596,9,22,2001,1,PP,F,22.0,18.0
32597,9,22,2001,1,NL,M,36.0,187.0
32598,9,22,2001,2,OT,M,20.0,24.0
32599,9,22,2001,2,PP,M,22.0,20.0
32600,9,22,2001,2,PB,M,27.0,40.0
32601,9,22,2001,2,DM,M,34.0,24.0
32602,9,22,2001,2,OT,M,20.0,23.0
32603,9,22,2001,2,PB,F,27.0,34.0
32604,9,22,2001,2,DM,M,36.0,47.0
32605,9,22,2001,2,DM,F,36.0,43.0
32606,9,22,2001,2,PP,M,24.0,19.0
32607,9,22,2001,2,DM,M,37.0,50.0
32608,9,22,2001,2,PP,M,22.0,18.0
32609,9,22,2001,2,PP,M,23.0,17.0
32610,9,22,2001,12,PP,M,22.0,21.0
32611,9,22,2001,12,PP,F,22.0,17.0
32612,9,22,2001,12,PP,M,21.0,15.0
32613,9,22,2001,12,DO,M,36.0,58.0
32614,9,22,2001,12,PP,F,22.0,19.0
32615,9,22,2001,12,DM,F,37.0,45.0
32616,9,22,2001,12,DM,M,36.0,49.0
32617,9,22,2001,12,DO,M,38.0,60.0
32618,9,22,2001,12,PE,F,20.0,21.0
32619,9,22,2001,12,PP,F,22.0,18.0
32620,9,22,2001,19,PB,F,26.0,30.0
32621,9,22,2001,19,PB,F,27.0,30.0
32622,9,22,2001,19,PB,F,27.0,27.0
32624,9,22,2001,19,PP,F,21.0,16.0
32625,9,22,2001,19,PB,M,27.0,41.0
32626,9,22,2001,19,OT,F,21.0,21.0
32627,9,22,2001,19,PP,F,22.0,16.0
32628,9,22,2001,19,PB,M,29.0,42.0
32629,9,22,2001,19,PP,M,23.0,20.0
32630,9,22,2001,19,PB,F,26.0,25.0
32631,9,22,2001,18,PB,M,28.0,43.0
32632,9,22,2001,18,PB,F,26.0,29.0
32633,9,22,2001,18,PB,M,26.0,32.0
32634,9,22,2001,18,PB,F,26.0,30.0
32635,9,22,2001,18,PB,F,26.0,25.0
32636,9,22,2001,18,PB,F,26.0,27.0
32637,9,22,2001,18,PB,F,26.0,25.0
32638,9,22,2001,18,PB,F,27.0,31.0
32639,9,22,2001,17,DM,M,36.0,44.0
32641,9,22,2001,17,PB,F,27.0,33.0
32642,9,22,2001,17,PP,M,23.0,18.0
32643,9,22,2001,17,DM,F,35.0,57.0
32644,9,22,2001,17,DM,M,35.0,48.0
32645,9,22,2001,17,DM,F,33.0,26.0
32646,9,22,2001,17,PB,M,27.0,41.0
32647,9,22,2001,17,DM,M,36.0,49.0
32648,9,22,2001,17,PB,F,27.0,29.0
32649,9,22,2001,17,PP,M,22.0,17.0
32650,9,22,2001,17,PP,F,22.0,18.0
32651,9,22,2001,17,DM,F,33.0,21.0
32652,9,22,2001,20,PB,M,27.0,32.0
32653,9,22,2001,20,PB,F,26.0,32.0
32654,9,22,2001,20,OT,M,20.0,20.0
32655,9,22,2001,20,PB,F,26.0,28.0
32656,9,22,2001,20,PB,M,27.0,37.0
32657,9,22,2001,20,NL,F,28.0,191.0
32658,9,22,2001,20,PP,M,22.0,15.0
32659,9,22,2001,20,PB,F,27.0,34.0
32660,9,22,2001,20,PB,M,26.0,29.0
32661,9,22,2001,20,PP,F,22.0,18.0
32662,9,22,2001,23,PB,M,26.0,34.0
32663,9,22,2001,21,PB,F,25.0,31.0
32664,9,22,2001,21,PB,F,26.0,30.0
32665,9,22,2001,21,PB,F,26.0,33.0
32666,9,22,2001,21,PB,M,28.0,38.0
32667,9,22,2001,21,PB,F,26.0,30.0
32668,9,22,2001,21,PB,F,26.0,32.0
32669,9,22,2001,21,PB,M,27.0,33.0
32670,9,22,2001,21,PB,F,27.0,32.0
32672,9,22,2001,21,PB,F,26.0,39.0
32673,9,22,2001,21,OT,F,20.0,22.0
32674,9,22,2001,21,PB,M,27.0,36.0
32675,9,22,2001,21,PB,M,28.0,33.0
32676,9,22,2001,21,PB,F,25.0,30.0
32677,9,22,2001,21,PB,F,26.0,26.0
32678,9,22,2001,22,PB,M,28.0,40.0
32679,9,22,2001,22,PP,M,23.0,17.0
32680,9,22,2001,22,DM,M,36.0,56.0
32681,9,22,2001,22,PB,M,27.0,32.0
32682,9,22,2001,22,PB,F,27.0,26.0
32683,9,22,2001,22,DM,M,37.0,50.0
32684,9,22,2001,22,PB,F,26.0,28.0
32685,9,22,2001,22,OT,F,21.0,19.0
32686,9,22,2001,7,PP,M,23.0,16.0
32687,9,22,2001,7,PP,M,22.0,19.0
32688,9,22,2001,7,PP,M,24.0,16.0
32689,9,22,2001,24,PP,F,21.0,16.0
32690,9,22,2001,24,PF,M,14.0,6.0
32691,9,22,2001,24,NL,M,30.0,197.0
32692,9,22,2001,24,NL,M,29.0,185.0
32693,9,23,2001,3,OT,M,20.0,21.0
32694,9,23,2001,3,OT,M,21.0,24.0
32695,9,23,2001,3,PP,F,23.0,15.0
32696,9,23,2001,3,PP,F,22.0,14.0
32697,9,23,2001,3,PB,M,27.0,35.0
32698,9,23,2001,3,PB,F,26.0,34.0
32699,9,23,2001,3,PB,M,26.0,35.0
32700,9,23,2001,3,PB,F,25.0,28.0
32701,9,23,2001,3,PB,M,27.0,40.0
32702,9,23,2001,3,PP,F,23.0,15.0
32703,9,23,2001,3,PB,M,27.0,49.0
32704,9,23,2001,3,DO,F,36.0,53.0
32705,9,23,2001,3,PB,M,27.0,41.0
32706,9,23,2001,3,PB,F,26.0,27.0
32707,9,23,2001,3,OT,F,21.0,30.0
32708,9,23,2001,3,PI,M,23.0,17.0
32709,9,23,2001,4,PP,M,22.0,14.0
32710,9,23,2001,4,PP,F,22.0,12.0
32711,9,23,2001,4,DO,F,37.0,57.0
32712,9,23,2001,4,PB,M,28.0,43.0
32713,9,23,2001,4,DM,F,36.0,47.0
32714,9,23,2001,4,PF,F,16.0,10.0
32715,9,23,2001,4,DM,F,35.0,24.0
32716,9,23,2001,4,DM,F,37.0,52.0
32718,9,23,2001,4,PP,M,23.0,20.0
32719,9,23,2001,4,PB,F,26.0,24.0
32720,9,23,2001,4,DM,M,34.0,23.0
32721,9,23,2001,6,PB,F,26.0,29.0
32722,9,23,2001,6,PP,F,22.0,15.0
32723,9,23,2001,6,PB,M,26.0,32.0
32724,9,23,2001,6,PB,M,26.0,31.0
32725,9,23,2001,6,PB,F,26.0,30.0
32726,9,23,2001,6,PB,F,25.0,28.0
32727,9,23,2001,6,OT,M,20.0,23.0
32728,9,23,2001,6,PB,F,25.0,25.0
32729,9,23,2001,6,PB,M,26.0,31.0
32730,9,23,2001,6,PB,F,26.0,34.0
32731,9,23,2001,6,PB,F,25.0,26.0
32732,9,23,2001,11,PB,F,27.0,32.0
32733,9,23,2001,11,DM,F,35.0,52.0
32734,9,23,2001,11,OT,F,21.0,20.0
32735,9,23,2001,11,OT,M,20.0,22.0
32736,9,23,2001,11,PP,F,22.0,17.0
32738,9,23,2001,11,PB,M,26.0,20.0
32739,9,23,2001,11,DM,F,35.0,51.0
32740,9,23,2001,11,PB,F,27.0,29.0
32741,9,23,2001,11,PB,M,27.0,32.0
32742,9,23,2001,11,PB,F,26.0,26.0
32743,9,23,2001,9,OT,F,20.0,18.0
32744,9,23,2001,9,DM,F,36.0,47.0
32745,9,23,2001,9,DM,F,37.0,51.0
32746,9,23,2001,9,DM,F,35.0,41.0
32747,9,23,2001,9,PP,M,23.0,19.0
32748,9,23,2001,9,OT,M,20.0,23.0
32749,9,23,2001,9,DM,M,35.0,42.0
32750,9,23,2001,9,PP,F,22.0,15.0
32751,9,23,2001,9,DM,M,37.0,47.0
32752,9,23,2001,9,PP,M,22.0,24.0
32754,9,23,2001,8,PB,M,27.0,34.0
32755,9,23,2001,8,PP,F,22.0,15.0
32756,9,23,2001,8,PP,M,22.0,15.0
32757,9,23,2001,8,PB,F,25.0,27.0
32758,9,23,2001,8,PB,F,27.0,31.0
32759,9,23,2001,8,PP,M,23.0,16.0
32760,9,23,2001,8,PP,M,22.0,20.0
32761,9,23,2001,8,PP,F,23.0,15.0
32762,9,23,2001,8,DO,M,37.0,53.0
32763,9,23,2001,8,PP,M,22.0,16.0
32764,9,23,2001,8,DO,M,36.0,60.0
32765,9,23,2001,8,PB,F,26.0,35.0
32766,9,23,2001,13,PP,M,23.0,17.0
32767,9,23,2001,13,PB,M,27.0,33.0
32769,9,23,2001,13,PB,M,27.0,32.0
32770,9,23,2001,13,PB,F,25.0,28.0
32771,9,23,2001,13,PB,M,26.0,41.0
32772,9,23,2001,13,PP,M,23.0,17.0
32773,9,23,2001,13,PB,F,27.0,35.0
32774,9,23,2001,13,PB,M,28.0,47.0
32775,9,23,2001,13,PP,F,23.0,14.0
32776,9,23,2001,13,PB,M,27.0,42.0
32777,9,23,2001,14,DM,M,35.0,27.0
32778,9,23,2001,14,DM,F,36.0,45.0
32780,9,23,2001,14,DM,M,38.0,52.0
32781,9,23,2001,14,PP,M,22.0,13.0
32782,9,23,2001,14,DM,F,36.0,39.0
32783,9,23,2001,14,DM,M,34.0,21.0
32784,9,23,2001,14,DM,F,36.0,30.0
32786,9,23,2001,14,DM,F,36.0,43.0
32787,9,23,2001,14,OT,F,20.0,24.0
32788,9,23,2001,14,DM,M,34.0,26.0
32789,9,23,2001,15,PP,F,22.0,13.0
32790,9,23,2001,15,PB,M,25.0,27.0
32791,9,23,2001,15,PP,M,22.0,15.0
32792,9,23,2001,15,PB,M,26.0,33.0
32794,9,23,2001,15,PB,F,26.0,27.0
32796,9,23,2001,15,PB,F,26.0,32.0
32797,9,23,2001,15,OT,M,20.0,24.0
32798,9,23,2001,5,PE,M,20.0,16.0
32799,9,23,2001,5,PP,M,23.0,36.0
32801,9,23,2001,16,OT,M,21.0,21.0
32802,9,23,2001,16,PB,M,27.0,26.0
32803,9,23,2001,16,PP,M,22.0,17.0
32805,10,13,2001,1,PP,M,23.0,18.0
32806,10,13,2001,1,PB,F,26.0,27.0
32807,10,13,2001,1,PB,F,27.0,26.0
32808,10,13,2001,1,DO,M,36.0,58.0
32809,10,13,2001,1,DM,M,37.0,44.0
32810,10,13,2001,1,PP,M,23.0,17.0
32811,10,13,2001,1,PB,F,26.0,29.0
32812,10,13,2001,1,PB,F,28.0,30.0
32813,10,13,2001,1,PB,F,27.0,31.0
32814,10,13,2001,1,NL,M,35.0,188.0
32815,10,13,2001,2,PE,M,20.0,31.0
32816,10,13,2001,2,SH,F,28.0,101.0
32817,10,13,2001,2,NL,F,29.0,72.0
32818,10,13,2001,2,OT,M,20.0,26.0
32819,10,13,2001,2,PP,M,23.0,19.0
32820,10,13,2001,2,OT,M,20.0,21.0
32821,10,13,2001,2,OT,M,20.0,22.0
32823,10,13,2001,2,OT,M,20.0,26.0
32824,10,13,2001,2,PP,M,23.0,19.0
32825,10,13,2001,2,PB,M,27.0,41.0
32826,10,13,2001,2,PB,F,26.0,32.0
32827,10,13,2001,2,DM,F,36.0,47.0
32828,10,13,2001,2,DM,M,36.0,46.0
32829,10,13,2001,2,OT,M,20.0,22.0
32830,10,13,2001,2,PP,M,21.0,16.0
32831,10,13,2001,12,DO,M,36.0,52.0
32832,10,13,2001,12,DM,M,36.0,49.0
32833,10,13,2001,12,OT,F,21.0,26.0
32834,10,13,2001,12,OT,F,22.0,21.0
32835,10,13,2001,12,DO,M,36.0,59.0
32836,10,13,2001,12,OT,M,20.0,27.0
32837,10,13,2001,12,PP,F,22.0,18.0
32838,10,13,2001,12,DM,F,37.0,47.0
32839,10,13,2001,19,OT,F,20.0,22.0
32840,10,13,2001,19,PB,F,26.0,30.0
32841,10,13,2001,19,PB,F,26.0,27.0
32842,10,13,2001,19,PP,M,22.0,17.0
32843,10,13,2001,19,PB,M,27.0,44.0
32844,10,13,2001,19,OT,F,20.0,26.0
32845,10,13,2001,19,PP,F,22.0,16.0
32846,10,13,2001,19,PP,M,23.0,20.0
32847,10,13,2001,18,PB,F,26.0,30.0
32848,10,13,2001,18,PP,M,23.0,17.0
32849,10,13,2001,18,PB,F,26.0,30.0
32850,10,13,2001,18,PF,F,15.0,8.0
32851,10,13,2001,18,PB,F,25.0,26.0
32852,10,13,2001,18,PB,F,25.0,26.0
32853,10,13,2001,18,PB,F,25.0,26.0
32854,10,13,2001,17,DM,M,36.0,43.0
32856,10,13,2001,17,PB,F,27.0,31.0
32857,10,13,2001,17,OT,F,20.0,21.0
32858,10,13,2001,17,PB,M,27.0,41.0
32859,10,13,2001,17,DM,F,36.0,45.0
32860,10,13,2001,17,OT,M,20.0,25.0
32862,10,13,2001,17,DM,F,35.0,51.0
32863,10,13,2001,22,PB,F,26.0,26.0
32864,10,13,2001,22,DM,M,36.0,47.0
32865,10,13,2001,22,PP,M,22.0,32.0
32866,10,13,2001,22,PB,M,27.0,41.0
32867,10,13,2001,22,OT,F,20.0,22.0
32868,10,13,2001,22,PB,F,27.0,30.0
32870,10,13,2001,22,PB,F,26.0,30.0
32871,10,13,2001,22,DM,M,37.0,57.0
32872,10,13,2001,22,PB,F,26.0,27.0
32874,10,13,2001,21,PB,F,26.0,30.0
32875,10,13,2001,21,PB,F,25.0,31.0
32876,10,13,2001,21,PB,F,26.0,29.0
32878,10,13,2001,21,PB,F,26.0,26.0
32879,10,13,2001,21,PB,F,26.0,35.0
32880,10,13,2001,21,PB,M,28.0,37.0
32881,10,13,2001,21,PB,M,27.0,32.0
32882,10,13,2001,21,PB,M,27.0,35.0
32883,10,13,2001,21,PB,F,27.0,30.0
32884,10,13,2001,20,PB,F,26.0,29.0
32885,10,13,2001,20,PB,M,26.0,35.0
32886,10,13,2001,20,PE,F,20.0,19.0
32887,10,13,2001,20,PB,F,27.0,35.0
32888,10,13,2001,20,PB,F,27.0,31.0
32889,10,13,2001,20,PB,F,26.0,26.0
32890,10,13,2001,23,PE,F,20.0,20.0
32891,10,13,2001,24,OT,M,20.0,22.0
32892,10,13,2001,24,NL,M,31.0,187.0
32893,10,14,2001,3,OT,M,21.0,23.0
32894,10,14,2001,3,PB,F,27.0,32.0
32895,10,14,2001,3,PE,F,21.0,22.0
32896,10,14,2001,3,PF,M,14.0,7.0
32897,10,14,2001,3,PB,F,25.0,28.0
32898,10,14,2001,3,OT,M,20.0,22.0
32899,10,14,2001,3,OT,F,20.0,22.0
32900,10,14,2001,3,PB,F,27.0,29.0
32901,10,14,2001,3,OT,M,21.0,25.0
32902,10,14,2001,3,PP,F,22.0,15.0
32903,10,14,2001,3,PB,M,27.0,49.0
32904,10,14,2001,3,PI,M,23.0,19.0
32905,10,14,2001,3,PB,M,26.0,35.0
32906,10,14,2001,3,PB,M,28.0,42.0
32907,10,14,2001,3,DO,F,35.0,55.0
32908,10,14,2001,3,PB,F,26.0,34.0
32909,10,14,2001,3,PB,M,26.0,37.0
32910,10,14,2001,4,DM,F,37.0,60.0
32911,10,14,2001,4,PB,F,26.0,30.0
32912,10,14,2001,4,OT,M,22.0,25.0
32913,10,14,2001,4,DM,M,37.0,39.0
32914,10,14,2001,4,DO,M,34.0,37.0
32915,10,14,2001,4,PF,F,15.0,7.0
32916,10,14,2001,4,PF,F,15.0,9.0
32917,10,14,2001,4,DM,M,36.0,53.0
32918,10,14,2001,4,DM,F,36.0,48.0
32919,10,14,2001,4,PB,M,28.0,44.0
32920,10,14,2001,4,DO,F,37.0,50.0
32921,10,14,2001,4,PF,M,16.0,7.0
32922,10,14,2001,4,PP,M,23.0,19.0
32923,10,14,2001,4,PB,F,22.0,23.0
32924,10,14,2001,4,PB,M,29.0,48.0
32925,10,14,2001,4,PF,M,16.0,8.0
32926,10,14,2001,4,PF,F,16.0,8.0
32927,10,14,2001,4,DM,M,34.0,37.0
32928,10,14,2001,6,PB,F,25.0,26.0
32929,10,14,2001,6,PB,M,26.0,31.0
32930,10,14,2001,6,NL,M,32.0,178.0
32931,10,14,2001,6,PB,F,25.0,29.0
32932,10,14,2001,6,PB,F,25.0,27.0
32933,10,14,2001,6,PB,F,26.0,29.0
32934,10,14,2001,6,PB,M,26.0,34.0
32935,10,14,2001,6,PB,F,24.0,26.0
32936,10,14,2001,6,PB,F,26.0,30.0
32937,10,14,2001,6,PP,F,23.0,16.0
32938,10,14,2001,6,PB,M,26.0,32.0
32939,10,14,2001,6,OT,M,20.0,22.0
32940,10,14,2001,6,OT,F,20.0,27.0
32941,10,14,2001,6,PB,F,26.0,34.0
32942,10,14,2001,6,PB,F,26.0,29.0
32943,10,14,2001,11,OT,M,21.0,21.0
32944,10,14,2001,11,OT,F,21.0,28.0
32945,10,14,2001,11,PB,F,27.0,30.0
32946,10,14,2001,11,PB,F,27.0,31.0
32947,10,14,2001,11,PB,M,27.0,31.0
32948,10,14,2001,11,OT,F,21.0,24.0
32949,10,14,2001,11,DM,F,34.0,42.0
32950,10,14,2001,11,DM,M,37.0,59.0
32951,10,14,2001,11,PP,M,22.0,16.0
32952,10,14,2001,11,PP,F,22.0,18.0
32953,10,14,2001,11,PP,M,22.0,20.0
32954,10,14,2001,11,PB,M,27.0,32.0
32955,10,14,2001,11,DM,M,35.0,41.0
32956,10,14,2001,11,DM,F,36.0,50.0
32957,10,14,2001,9,DM,F,35.0,48.0
32958,10,14,2001,9,DM,F,33.0,22.0
32959,10,14,2001,9,DM,F,38.0,38.0
32961,10,14,2001,9,DM,M,38.0,41.0
32962,10,14,2001,9,DM,M,37.0,48.0
32963,10,14,2001,9,DM,F,36.0,41.0
32964,10,14,2001,9,PP,M,23.0,18.0
